ticker,sector,undervaluation_score,V_abs,V_rel,quality_bonus_pts,risk_penalty_pts,redflag_pts,sector_relief_pts,pe_ttm,ev_ebitda,pb,ps,fcf_yield,roe_calc,ebitda_margin,net_debt_ebitda,interest_coverage,mkt_cap,ev,price_now,shares_diluted_latest,revenue_ttm,net_income_ttm,ebitda_ttm,equity_latest,debt_total_latest,cash_and_equivalents,current_ratio
XYL,TECHNOLOGY,4.6,6.671071430114028,5.381367088093562,0.6523182453869917,0.6573902255639097,0.0,0.35534563235338085,32.889004379562046,13.900795199314189,2.8481628318584074,2.0962751030174136,,0.0865992414664981,0.15505782267712348,0.38148306900985857,22.395061728395063,31540555200.000004,32430555200.000004,129.36,243820000.0,15046000000.0,959000000.0,2333000000.0,11074000000.0,2060000000.0,1170000000.0,1.8987396784006954
ITW,TECHNOLOGY,4.8,6.29597226533191,5.484690445872954,0.2353510895883777,0.6027541353383459,0.0,0.35534563235338085,,10.43934473115546,22.615174400498287,2.6168405405405406,0.059958143597275165,,0.2834954954954955,1.2087199694928181,102.40845070422536,72617325000.0,82126325000.0,247.25,293700000.0,27750000000.0,,7867000000.0,3211000000.0,10297000000.0,788000000.0,1.5854526958290946
VRSN,TECHNOLOGY,4.8,5.706493972422673,5.342766023588455,0.44621696793854887,0.62406992481203,0.5,0.35534563235338085,19.368229610684857,13.744285204263784,-13.673748620724245,9.784209015216767,0.06686420137095639,-0.7059885645501053,0.7036678151019237,-0.1602998928953945,14.071163825055597,27262720000.0,26948420000.0,288.8,94400000.0,2786400000.0,1407600000.0,1960700000.0,-1993800000.0,0.0,314300000.0,0.5416798983804383
LII,TECHNOLOGY,4.9,6.450340745157692,5.575194407777431,0.20740455665024635,0.5729052631578947,0.0,0.35534563235338085,14.524799999999999,10.420729912289545,22.66223653525819,2.2319451401572734,0.026686471301703936,1.5602443087173792,0.21696761563111785,0.1337332392378264,29.090032154340836,20407344000.0,20672644000.0,573.24,35600000.0,9143300000.0,1405000000.0,1983800000.0,900500000.0,314500000.0,49200000.0,1.4130051484589887
CSCO,TECHNOLOGY,5.0,5.88884108234563,4.78351076641007,0.3289805460465893,0.7902518796992481,0.5,0.35534563235338085,15.705422885572137,14.516961728334719,6.0476220746707305,2.8360287076455033,0.08951843774559254,0.3850658539240231,0.2088654762998581,0.9387066816559949,15.786265432098766,277797520000.0,297002520000.0,69.38,4004000000.0,97953000000.0,17688000000.0,20459000000.0,45935000000.0,27366000000.0,8161000000.0,0.9513262791708943
HPE,TECHNOLOGY,5.0,5.992239931408913,5.541527356651686,0.8373439717792437,1.4949248120300753,0.0,0.35534563235338085,73.49741144414169,289.32793103448273,1.130160891607659,0.5125030875339629,,0.015376880211170235,0.0027550303053333587,40.24393358253314,,26973550000.0,41952550000.0,20.45,1319000000.0,52631000000.0,367000000.0,145000000.0,23867000000.0,26646000000.0,11667000000.0,1.2866166761757274
IR,TECHNOLOGY,5.0,7.484875822561047,6.21605122096486,0.6812580884194707,0.4201353383458647,0.0,0.35534563235338085,44.8343743343983,19.62973140372819,3.338810385336017,2.6845304404661325,,0.07446987796536239,0.13383761896411547,-0.42838425346912035,45.62771739130435,33679582000.000004,32960282000.000004,83.18,404900000.0,12545800000.0,751200000.0,1679100000.0,10087300000.0,591300000.0,1310600000.0,2.2857454704213054
GEN,TECHNOLOGY,5.1,5.324435125978505,4.196112824658654,0.15279128746764625,1.1988721804511275,0.5,0.35534563235338085,16.13509234828496,9.354025423728814,7.757124735729387,2.5813423385394683,0.09926085818942962,0.4807610993657505,0.39848037146475307,2.8760593220338984,,18345600000.0,26490600000.0,29.4,624000000.0,7107000000.0,1137000000.0,2832000000.0,2365000000.0,9151000000.0,1006000000.0,0.4996501049685094
ADBE,TECHNOLOGY,5.2,6.220227380272228,5.360001054889741,0.103426358854471,0.39837969924812033,0.5,0.35534563235338085,15.402666666666667,12.667423169267707,14.639798742138364,4.289315281652292,0.09004965834114256,0.9504716981132075,0.3411051109461777,0.09266206482593037,98.0,167596416000.0,168831416000.0,386.88,433200000.0,39073000000.0,10881000000.0,13328000000.0,11448000000.0,6166000000.0,4931000000.0,0.9932514658701184
LRCX,TECHNOLOGY,5.2,6.926416276105044,5.85392583518328,0.11130474033564335,0.4435285714285713,0.0,0.35534563235338085,14.831502159608355,11.851430753165458,12.734463000446478,4.063571774453272,,0.8586091188475239,0.3396771784561851,-0.11160954563233613,51.914837321860716,125582422280.0,124410797280.0,97.34,1290142000.0,30904443000.0,8467276000.0,10497534000.0,9861619000.0,5219034000.0,6390659000.0,2.210118102893768
META,TECHNOLOGY,5.3,6.9942835289711365,6.25069057936785,0.10263499833013282,0.42406015037593986,0.0,0.35534563235338085,17.08112554267877,12.882130236238424,9.76199415594402,6.4382241966893865,0.050279051492743525,0.5715076639155175,0.5041957427242237,0.11283519637360942,,1904272200000.0,1921099200000.0,738.09,2580000000.0,295776000000.0,111484000000.0,149129000000.0,195070000000.0,28832000000.0,12005000000.0,1.9732743600053613
DAY,TECHNOLOGY,5.5,7.39319203410092,6.226854797227787,0.6362491650663772,0.8806714285714285,0.0,0.35534563235338085,102.65867124856815,15.337475761183875,3.3164718943122526,2.8113752431143735,,0.032305813566221364,0.18442185833490182,0.09321313148494642,3.5158227848101267,8962102000.0,9016902000.0,55.39,161800000.0,3187800000.0,87300000.0,587900000.0,2702300000.0,680000000.0,625200000.0,1.0383954042752745
AAPL,TECHNOLOGY,5.7,6.736416963393209,6.097211123578933,0.0983142168322619,0.4849624060150376,0.5,0.35534563235338085,15.92920246466668,13.65927447492798,46.91117459243506,4.272800963294311,0.0751437110986754,2.9449794926325383,0.31938473799341127,0.28104923430155737,,3088162623420.0,3153038623420.0,205.17,15051726000.0,722749000000.0,193868000000.0,230835000000.0,65830000000.0,101145000000.0,36269000000.0,0.8679917800453515
FDS,TECHNOLOGY,5.7,7.241922490822941,6.372847744869781,0.17882164774150455,0.6869007518796992,0.0,0.35534563235338085,16.672398546875666,13.76684647928067,7.981250288838715,4.278490640376445,,0.47871038269621774,0.3301838594312839,0.8089428199503411,26.583146427427106,17201046960.0,18274882960.0,447.28,38457000.0,4020354000.0,1031708000.0,1327456000.0,2155182000.0,1430197000.0,356361000.0,1.4654929536752082
EA,TECHNOLOGY,5.8,7.193425650244626,5.984976514700309,0.33834302204224764,0.5982,0.5,0.35534563235338085,20.963204134366926,13.562278568947551,6.669483722459717,3.1673147497462324,,0.3181519237093062,0.2247989380807371,,43.46551724137931,40563800000.0,39045800000.0,159.7,254000000.0,12807000000.0,1935000000.0,2879000000.0,6082000000.0,,1518000000.0,0.837171052631579
GDDY,TECHNOLOGY,5.8,6.5813983787118016,5.835524578930958,0.21331980045086416,0.7953067669172932,0.5,0.35534563235338085,16.370720448925244,17.199965899945948,59.06419425376987,3.146880115547755,0.1044919240698639,3.404725091393553,0.20295207449661157,1.6944327668007928,40.31719128329298,25818263220.0,28639663220.0,180.06,143387000.0,8204400000.0,1577100000.0,1665100000.0,404400000.0,3788100000.0,966700000.0,0.6374362033538808
PTC,TECHNOLOGY,5.8,6.626050357921381,5.600709623395026,0.29505771478667436,0.9452954887218045,0.5,0.35534563235338085,22.267485765497533,16.919121017700455,5.92711374104973,4.811684778338465,0.1031665854603947,0.2661779512725018,0.3052984497234719,1.1585274650744533,9.455175276620718,20821257100.0,22351783100.0,172.34,120815000.0,4327228000.0,935052000.0,1321096000.0,3512883000.0,1729847000.0,199321000.0,0.88830242510699
TYL,TECHNOLOGY,5.9,8.464627062749582,7.803518850786313,0.5992172497286467,0.28872180451127816,0.0,0.35534563235338085,49.31267953352748,43.36583610377349,7.179322188249983,6.6580439248874015,0.027051274250034417,0.145587752605672,0.1524220536859735,-0.3157950242559987,,26094445440.0,25905796440.0,592.84,44016000.0,3919236000.0,529163000.0,597378000.0,3634667000.0,598798000.0,787447000.0,1.0306173149534974
WDAY,TECHNOLOGY,5.9,8.039474057451736,7.325235856542463,0.6936873799782918,0.7701879699248121,0.0,0.35534563235338085,63.3375,50.059097744360905,7.071260357610118,4.208526377262994,0.04556135287152161,0.11164413432184911,0.08630199208357667,1.2939849624060151,31.517241379310345,64857600000.0,66578600000.0,240.0,270240000.0,15411000000.0,1024000000.0,1330000000.0,9172000000.0,2985000000.0,1264000000.0,2.104550050556117
ANET,TECHNOLOGY,6.0,7.975739993318863,7.42087580120276,0.14128485847875094,0.2650375939849624,0.0,0.35534563235338085,23.9112065448518,21.79671907570098,11.967574667938651,9.669921604872846,0.05020976699226537,0.5005006604535114,0.4360734692122909,-0.3782635535799998,,130465712000.0,128240212000.0,102.31,1275200000.0,13491910000.0,5456258000.0,5883464000.0,10901600000.0,0.0,2225500000.0,3.333045367033618
INTU,TECHNOLOGY,6.0,7.965662256035779,7.328760541895926,0.23176765884612172,0.45112781954887216,0.0,0.35534563235338085,29.931420706324698,22.170298094956074,11.075741118012422,6.563003562700586,0.0524093190247488,0.37003726708074536,0.2982952036039219,0.16859145197907413,,222899290000.0,224607290000.0,787.63,283000000.0,33963000000.0,7447000000.0,10131000000.0,20125000000.0,7151000000.0,5443000000.0,1.4465506525792418
SNPS,TECHNOLOGY,6.1,8.467100333510468,7.946899884428895,0.4063389726141772,0.20282932330827064,0.0,0.35534563235338085,32.941106599586064,33.04208985769338,8.07705949685136,7.5480890489634325,0.012971844431196014,0.24519696909492586,0.2168997415040716,-1.6256547621220625,1738.2469788519638,80089844239.99998,76044354239.99998,512.68,156218000.0,10610612000.0,2431304000.0,2301439000.0,9915718000.0,10073605000.0,14119095000.0,7.015168681288538
FTNT,TECHNOLOGY,6.2,8.215314823053788,7.736172916032643,0.11781878809384656,0.2746263157894737,0.0,0.35534563235338085,27.61694403236682,24.647099872950946,39.75531741409435,7.702029694126054,0.0525479486144228,1.4395263055717336,0.3034386136472624,-0.73539710576059,151.13366336633663,81911856000.0,79538656000.0,105.72,774800000.0,10635100000.0,2966000000.0,3227100000.0,2060400000.0,995300000.0,3368500000.0,1.3284838081681354
MSFT,TECHNOLOGY,6.2,7.965361216712911,7.439185466419966,0.13486708900392425,0.429087969924812,0.0,0.35534563235338085,21.425488153901195,16.945482202823737,10.81045900913884,7.732572084848333,0.026546889983214188,0.5045606863883964,0.4582755446711565,0.07228839014282273,72.5323005932762,3713165650000.0,3729073650000.0,497.41,7465000000.0,480198000000.0,173306000000.0,220063000000.0,343479000000.0,46150000000.0,30242000000.0,1.3534464445042416
NOW,TECHNOLOGY,6.4,8.865265973604199,8.607893515882159,0.4780005427068549,0.2413533834586466,0.0,0.35534563235338085,78.8067929110216,64.023186882494,19.687280592755215,10.43092867930015,0.032835961454178296,0.24981705085986095,0.16168274123976153,-0.49160671462829736,,215221351440.0,213581351440.0,1028.08,209343000.0,20633000000.0,2731000000.0,3336000000.0,10932000000.0,1484000000.0,3124000000.0,1.0918187168922895
ETN,TECHNOLOGY,6.5,7.757890848427233,6.952517032268423,0.549448421975453,1.4593984962406017,0.0,0.35534563235338085,20.86961200476616,219.06478924418604,7.530827421261958,3.083120447994367,0.029446488447373947,0.36085133827797483,0.015138512993156864,15.404069767441861,,140118575000.0,150716575000.0,356.99,392500000.0,45447000000.0,6714000000.0,688000000.0,18606000000.0,10996000000.0,398000000.0,1.2400458619970816
IBM,TECHNOLOGY,6.5,7.149241384883754,6.309270333699899,0.5300870940135259,1.4526315789473685,0.5,0.35534563235338085,29.047354035488702,76.89735547861486,10.144241165398233,2.5782358015719353,0.0856022976349686,0.34923116071104005,0.04042093203739976,13.112685714285714,,279057930218.94,336425930218.94,294.78,946665073.0,108236000000.0,9607000000.0,4375000000.0,27509000000.0,69311000000.0,11943000000.0,0.9079414727243811
DDOG,TECHNOLOGY,6.6,8.932069330818171,8.71924356937347,0.8123797173749686,0.2148,0.5,0.35534563235338085,136.9467030832296,309.57103583635137,15.186370981898813,9.473024217018592,0.03393696221780418,0.06030808975776318,0.009553842988740964,,-26.90413759022748,48531951370.00001,48042921370.00001,134.33,361289000.0,5123174000.0,192730000.0,48946000.0,3195757000.0,,489030000.0,3.4323850569616137
CRWD,TECHNOLOGY,6.7,8.937804285254987,8.950215427778017,0.8049568965517242,0.2148,0.5,0.35534563235338085,136.9467030832296,,36.665723501591046,,0.01676452547846469,0.01037852117012574,,,-26.90413759022748,126528901920.0,122659103920.0,509.31,248432000.0,,35815000.0,-194914000.0,3450877000.0,744355000.0,4614153000.0,1.8494242557731313
CDNS,TECHNOLOGY,6.8,8.821709200521184,8.41676126444872,0.30977420263839023,0.5648255639097743,0.0,0.35534563235338085,53.20978986865369,38.8871997532042,16.819267445887757,10.119858664276219,0.027381406809107504,0.3160934761705594,0.25243937041883824,-1.2010743043871952,12.94828138869711,84206301600.0,81683418600.0,308.15,273264000.0,8320897000.0,1582534000.0,2100522000.0,5006538000.0,299879000.0,2822762000.0,2.8214898784884053
ADSK,TECHNOLOGY,7.0,8.442222068232448,7.888130530002745,0.2235558257493529,0.4784390977443609,0.5,0.35534563235338085,37.77803389830508,26.75849026618991,25.55105846388995,6.298118112461148,0.03921209706654032,0.6763469621704241,0.23707261938400678,0.19229241160111243,61.361111111111114,66867120000.0,67351120000.0,309.57,216000000.0,10617000000.0,1770000000.0,2517000000.0,2617000000.0,2300000000.0,1816000000.0,0.6535881276682253
PLTR,TECHNOLOGY,7.0,9.384209192722398,9.51606587739754,0.4098472593303832,0.21428571428571427,0.0,0.35534563235338085,136.9467030832296,282.7149887569202,58.81265811657169,59.98432977148822,0.005999545260527598,0.2470435920586294,0.211606835054391,-0.7556739750749946,,348694427520.0,347764880520.0,136.32,2557911000.0,5813092000.0,1464697000.0,1230090000.0,5928901000.0,0.0,929547000.0,6.323549979809846
VRSK,TECHNOLOGY,7.0,8.19152214835192,7.894939189807337,0.031358541370961036,0.9257458646616542,0.0,0.35534563235338085,25.485293130017453,17.183542195472576,59.06419425376987,8.429226500394435,0.04290192903684864,3.404725091393553,0.5286783522213457,1.2395821960184883,11.019589106545629,43809218890.5,47215218890.5,311.5,140639547.0,5197300000.0,1719000000.0,2747700000.0,311700000.0,4034700000.0,628700000.0,1.5314654213920391
ORCL,TECHNOLOGY,7.3,8.28113823064681,7.743052477497241,0.08623246639392165,0.7826526315789473,0.5,0.35534563235338085,29.58002077137327,16.685387053946407,30.638774632047333,6.456333061998331,0.029740170654158314,1.0357928707642658,0.38028459263686104,-0.2922480830194814,4.839762611275964,626593580000.0,615807580000.0,218.63,2866000000.0,97051000000.0,21183000000.0,36907000000.0,20451000000.0,0.0,10786000000.0,0.7529638819961401
PANW,TECHNOLOGY,7.5,9.523591670881764,9.073565840056311,0.5158731318360191,0.3564112781954888,0.5,0.35534563235338085,71.52054451294697,83.50618085229242,20.055031325634467,9.278843087318753,,0.28040937694488627,0.11081534189073318,-0.22629633906917657,92.11702127659575,145007904000.0,144616004000.0,204.64,708600000.0,15627800000.0,2027500000.0,1731800000.0,7230500000.0,1991500000.0,2383400000.0,0.8953228820598007
ADP,TECHNOLOGY,,7.793296964155968,6.9267330842673305,0.04655172413793096,,0.0,0.35534563235338085,17.263337533556125,,20.368952811893987,3.5093266066387128,,1.179896574014221,,,,126043079999.99998,126688179999.99998,308.4,408700000.0,35916600000.0,7301200000.0,,6188000000.0,3992900000.0,3347800000.0,1.0478193142643957
DE,TECHNOLOGY,,5.910150186496188,4.839873105165973,0.21142241379310348,,0.0,0.35534563235338085,12.352480046424425,,5.696880182813851,1.6646830175058653,0.013370903983473447,0.4611932309465969,,,,138360129000.0,162816129000.0,508.49,272100000.0,83115000000.0,11201000000.0,,24287000000.0,32447000000.0,7991000000.0,
TTD,TECHNOLOGY,,8.69410532363233,8.30065291140233,0.642704506554229,,0.0,0.35534563235338085,108.18041541776509,61.03103448275862,13.334463447847103,8.313597069708893,0.03571356780198368,0.12326134445271647,0.1328224103068984,,,35947486600.0,35051099600.0,71.99,499340000.0,4323939000.0,332292000.0,574316000.0,2695833000.0,,896387000.0,1.713713943514105
TTWO,TECHNOLOGY,,8.324923934817397,7.99130058258542,0.868606234866828,,0.5,0.35534563235338085,,,11.867271395328794,4.300310743285446,-0.027275069939723475,-0.435893016173978,-0.09417821106344235,,,41308785000.0,42476653000.0,242.85,170100000.0,9606000000.0,-1517300000.0,-940600000.0,3480900000.0,3192868000.0,2025000000.0,1.1648023862788963
MCD,TRADE & SERVICES,1.4,0.9642507156958624,1.1887142857142856,0.4743302266844786,1.0497563909774437,0.0,0.0,3.514477784702386,2.2505576259484337,-7.599595760869565e-05,0.106700655233627,0.4243240727335599,-4.805408802089266,0.5379126966541103,1.6282336463997364,7.751693002257336,209748.843,39527209748.843,292.17,717.9,45130000000.0,14449000000.0,24276000000.0,-2760000000.0,41403000000.0,1876000000.0,1.30316426244765
LKQ,TRADE & SERVICES,1.7,1.9850102894578128,2.0773214285714285,0.5910288991400183,0.17160000000000003,0.5,0.0,7.60467380952381,3.3645506879073137,1.4700658177355017,0.38011301967629324,,0.19331083154341822,0.10956839098698826,,-4.641921397379913,9581889000.0,9292889000.0,37.01,258900000.0,25208000000.0,1260000000.0,2762000000.0,6518000000.0,,289000000.0,1.8144090305444887
LOW,TRADE & SERVICES,1.9,2.1456625508204756,2.051909090909091,0.7128068381063706,0.9112781954887219,0.0,0.0,9.33768224860965,6.894872695346796,-9.374317187264221,0.8219038168948866,0.16646652801833764,-1.0039233438961823,0.15069127472382085,1.440649692712906,,124247200000.0,157065200000.0,221.87,560000000.0,151170000000.0,13306000000.0,22780000000.0,-13254000000.0,35872000000.0,3054000000.0,1.0128193675183135
CVS,TRADE & SERVICES,2.4,2.1124604907413382,2.0522987012987013,0.7596732278533856,1.0160706766917293,0.5,0.0,10.198093348891481,8.513062634499944,1.1294751806045569,0.13199969793310729,0.2379811999543237,0.11075356362837463,0.026669485957665325,3.563597236380111,24.662011173184357,87397660000.0,150323660000.0,68.98,1267000000.0,662105000000.0,8570000000.0,17658000000.0,77379000000.0,74713000000.0,11787000000.0,0.8033920265075083
BLDR,TRADE & SERVICES,2.5,3.5102054305104295,3.3472077922077923,0.658642084829256,0.44774436090225567,0.0,0.0,19.967172771611626,5.92964900797745,3.1492479605523287,0.46390388024583595,0.16137084474585395,0.15772127564448077,0.08047577387487904,0.16513308089736126,,13157847710.0,13534773710.0,116.69,112759000.0,28363306000.0,658974000.0,2282559000.0,4178092000.0,463946000.0,87020000.0,1.791977242290139
TGT,TRADE & SERVICES,2.5,2.5318275259155905,2.0814155844155846,0.4744946042414628,0.5468932330827068,0.5,0.0,7.529464136432035,4.072721950180966,3.012893891750853,0.25711812295886904,0.08988818935142497,0.4001471867264334,0.08045196062758353,0.8768007948335818,91.22641509433963,45033725000.0,57388725000.0,98.65,456500000.0,175148000000.0,5981000000.0,14091000000.0,14947000000.0,15035000000.0,2680000000.0,0.9351271654994471
PYPL,TRADE & SERVICES,2.8,3.6348954470267145,3.252792207792208,0.4077173958420306,0.4488406015037594,0.0,0.0,11.503706720977597,7.841254019292604,3.6348774813128064,1.3209116911619205,0.140640865847653,0.31597445671006386,0.17902822500854484,0.4630225080385852,115.72093023255815,73428160000.0,78036160000.0,74.32,988000000.0,55589000000.0,6383000000.0,9952000000.0,20201000000.0,11296000000.0,6688000000.0,1.329167591564928
AKAM,TRADE & SERVICES,2.9,4.005436395318506,3.717548701298701,0.5489224137931035,0.3336,0.0,0.0,14.435685904193916,10.994778186936745,2.645081454806572,,0.17402094238654298,0.18323212851549456,,,146.29495453212087,11816922560.0,10966620560.0,79.76,148156000.0,,818591000.0,997439000.0,4467508000.0,,850302000.0,2.3098047855866826
MTCH,TRADE & SERVICES,2.9,2.297753082788098,2.358068181818182,0.3181598062953995,0.8798255639097744,0.5,0.0,,7.6841985417524254,-35.83374327034273,1.3768165339192073,0.19393797985935163,,0.24620400400796869,2.0920208699601948,33.03229004039353,8273330480.0,11368364480.0,30.89,267832000.0,6009029000.0,,1479447000.0,-230881000.0,3430277000.0,335243000.0,0.6966289389893784
BBY,TRADE & SERVICES,3.1,3.8041673053117337,3.48438961038961,0.44656216080821576,0.5671127819548871,0.0,0.0,7.847799121844127,5.270058415480102,5.175059717698153,0.22367215730442533,0.027065416482209212,0.6594281577994933,0.042845745928950206,0.04965315808689302,26.238636363636363,14298689999.999998,14434689999.999998,67.13,213000000.0,63927000000.0,1822000000.0,2739000000.0,2763000000.0,1283000000.0,1147000000.0,1.0233405288720994
HSIC,TRADE & SERVICES,3.2,3.525971840002188,3.184464285714286,0.6198372401269099,1.0583706766917294,0.0,0.0,13.138316543677325,7.005889462163029,2.623849573889695,0.4053799346152121,,0.19970972423802613,0.06987173737554937,1.2041168164313223,4.619834710743802,9039161782.05,10915175782.05,73.05,123739381.0,22298000000.0,688000000.0,1558000000.0,3445000000.0,1964129000.0,88115000.0,1.411040904556036
WBA,TRADE & SERVICES,3.2,4.1788376697306076,4.295454545454546,0.8768556399766219,0.19319999999999998,0.5,0.0,,,1.3813398301545314,0.106700655233627,-0.32462676488717584,-1.3140748990672422,-0.05338595152866616,,-19.34881087202718,9922164000.0,17380164000.0,11.48,864300000.0,272656000000.0,-9439000000.0,-14556000000.0,7183000000.0,8224000000.0,766000000.0,0.6048616996686956
DG,TRADE & SERVICES,3.3,3.674134433455889,3.4783928571428575,0.5663417383318026,0.9958646616541353,0.0,0.0,11.141168716814159,9.167486999571702,3.268450515034212,0.354376842384645,,0.2933669346647173,0.04807561051511311,1.7962474336541223,,25179041300.0,31314751300.0,114.38,220135000.0,71051599000.0,2260000000.0,3415849000.0,7703663000.0,6985728000.0,850018000.0,1.2330912063638557
CAH,TRADE & SERVICES,3.5,3.934389963112641,4.2155324675324675,0.8576023315521415,0.6118691729323309,0.5,0.0,13.35611038107753,9.258543483384399,-14.619201725997842,0.10696076316357188,-0.05044765840220386,-1.0945702984537935,0.011162793144997922,-0.32335611595569175,13.384858044164037,40656000000.0,39284000000.0,168.0,242000000.0,380102000000.0,3044000000.0,4243000000.0,-2781000000.0,2502000000.0,3874000000.0,0.9351106769159575
DIS,TRADE & SERVICES,3.6,3.401039643701597,2.9867402597402597,0.44533637388327635,0.9328037593984964,0.5,0.0,8.82688926424952,8.030023942537909,2.058785285629209,1.3411847704768327,0.08196483478064594,0.23324018507490035,0.1944456050088634,1.1325434342194118,9.98406374501992,224706120000.0,261602120000.0,124.01,1812000000.0,167543000000.0,25457000000.0,32578000000.0,109145000000.0,42263000000.0,5367000000.0,0.7224311537061749
GPN,TRADE & SERVICES,3.7,3.016824504478113,3.0221428571428572,0.508121555898806,1.2530075187969922,0.5,0.0,9.36086559196164,8.154030853072125,0.8692280426635153,1.248890325827625,,0.09285765660495528,0.26484568598608044,3.4384912316592877,,19638534360.0,33958619360.0,80.04,245359000.0,15724787000.0,2097940000.0,4164642000.0,22593075000.0,16931747000.0,2611662000.0,0.9474070294957765
KR,TRADE & SERVICES,3.7,3.6198016418645276,3.086785714285714,0.48727143692076486,0.9073398496240602,0.5,0.0,9.664918831168832,8.259410783768761,5.343736115785931,0.1759153160872841,,0.5529002580500393,0.026578220337731027,1.640633685380767,17.381642512077295,47628720000.0,59434720000.0,71.73,664000000.0,270748000000.0,4928000000.0,7196000000.0,8913000000.0,16544000000.0,4738000000.0,0.9482706766917294
CRL,TRADE & SERVICES,3.8,4.616124010258046,4.3914285714285715,0.6277015321031978,0.8404218045112782,0.0,0.0,19.3735316145281,8.502056778799066,2.2664111100607425,1.0734399140909534,,0.11698492330438989,0.14997642670683214,1.3446658630302117,21.274820719408016,7600003969.999999,9027823970.0,151.73,50089000.0,7080046000.0,392288000.0,1061840000.0,3353321000.0,1610644000.0,182824000.0,1.3604316027388892
DLTR,TRADE & SERVICES,3.8,4.480134537520999,4.3792857142857144,0.49857356808883696,0.762406015037594,0.0,0.0,12.647555820895523,10.271094287081755,5.425285802089736,0.4257529125911158,,0.42895922966605204,0.046189464629879357,1.0535613279380411,,21184656000.0,23606056000.0,99.04,213900000.0,49758100000.0,1675000000.0,2298300000.0,3904800000.0,3428800000.0,1007400000.0,1.043694153069153
ACN,TRADE & SERVICES,3.9,4.658572283815778,4.463,0.372169575018786,0.5766,0.0,0.0,13.217034810996564,9.190350284036397,6.193100597192742,1.5662958515471073,0.08946856464201013,0.46856959111888585,0.1617536181098789,,47.77034264679817,189228485644.56,179596878644.56,298.89,633104104.0,120812735000.0,14317015000.0,19541897000.0,30554725000.0,,9631607000.0,1.4607462317186974
OMC,TRADE & SERVICES,4.0,3.9270638565487004,3.7599740259740257,0.39008203222843785,0.8288233082706766,0.5,0.0,6.6783035041446865,4.078864817795604,3.160242043327093,0.5294980002912741,-0.1814043412635847,0.47321030578586076,0.1415181355470165,0.3373090218223078,7.912033779028853,14179374000.0,15457674000.0,71.94,197100000.0,26778900000.0,2123200000.0,3789700000.0,4486800000.0,6595100000.0,5316800000.0,0.9221093668589363
TEL,TRADE & SERVICES,4.0,5.009004566341526,4.964818181818182,0.5025327189613427,0.5279593984962405,0.0,0.0,21.341628005061153,10.31790932933683,4.086988126968742,1.73475264835956,0.11442461611430604,0.1915031096034246,0.1830025026569303,0.8385162982390408,95.32142857142857,50601000000.0,55077000000.0,168.67,300000000.0,29169000000.0,2371000000.0,5338000000.0,12381000000.0,5148000000.0,672000000.0,1.5246591820368884
WSM,TRADE & SERVICES,4.0,5.106389554519657,4.896025974025974,0.28975771269934036,0.24473684210526317,0.0,0.0,11.908227864515643,8.955644525760054,9.432751268232286,1.6671175652410846,0.059975143900773145,0.7921204880820404,0.17659085439495537,-0.4849211873005024,,20386778930.0,19339597930.0,163.37,124789000.0,12228759000.0,1711991000.0,2159487000.0,2161276000.0,0.0,1047181000.0,1.5084546035846473
CDW,TRADE & SERVICES,4.2,4.565696575983195,4.508012987012987,0.40526582199215166,1.0127819548872181,0.0,0.0,13.143543581792004,10.29484692968388,9.620059581712063,0.621909359843413,0.08517097668042674,0.7319228274967574,0.07352197484022943,1.836024092091664,,23734611000.0,28886311000.0,178.59,132900000.0,38164100000.0,1805800000.0,2805900000.0,2467200000.0,5632700000.0,481000000.0,1.3497941678006098
DPZ,TRADE & SERVICES,4.3,4.257023337774813,4.578805194805194,0.6230778262503132,0.9666924812030074,0.5,0.0,15.91401672242653,10.41251171310703,-3.908649104582644,1.9976363678750229,0.07096717303347705,-0.24561046860497854,0.20805521273123925,0.8110393844347276,4.673263469924848,15535422264.6,16847704264.6,450.6,34477191.0,7776902000.0,976210000.0,1618025000.0,-3974627000.0,1585141000.0,272859000.0,0.5968305531219698
IPG,TRADE & SERVICES,4.3,4.919876550521825,4.695649350649351,0.670052235534775,1.0883278195488721,0.0,0.0,18.266826923076923,7.779652238253792,2.4563085874366988,0.6042662036883644,-0.025540641312453392,0.13446826850554897,0.08955846978602716,1.0324824269330373,2.588337901819088,9118800000.0,10514200000.0,24.48,372500000.0,15090700000.0,499200000.0,1351500000.0,3712400000.0,2959800000.0,1564400000.0,1.0683060736929155
ULTA,TRADE & SERVICES,4.3,5.260191458286007,5.057727272727273,0.3375798405276781,0.46804511278195493,0.0,0.0,11.083990487039424,8.73706815991011,8.760040439402001,1.1530030707137184,0.01800831646975675,0.7903327280590116,0.1353455293546183,0.21810875126396564,,21289552560.0,21834623560.0,467.82,45508000.0,18464437000.0,1920748000.0,2499079000.0,2430303000.0,999700000.0,454629000.0,1.6666326501686652
KMX,TRADE & SERVICES,4.5,4.6418336264415005,4.658779220779221,0.725214995407865,1.486466165413534,0.0,0.0,9.940980973306802,63.22531267575337,1.6314402626155393,0.21258721187387425,0.035804343531785285,0.16411260287050441,0.009250151822596591,40.24328860188262,,10256716469.999998,28217014470.0,67.21,152607000.0,48247100000.0,1031761000.0,446293000.0,6286909000.0,18223117000.0,262819000.0,2.394267991948544
